Store ID,Product ID,Date,Forecasted_Demand
S003,P0012,2024-01-23,153.14
S003,P0012,2024-01-24,130.14
S003,P0012,2024-01-25,136.88
S003,P0012,2024-01-26,122.8
S003,P0012,2024-01-27,131.25
S003,P0012,2024-01-28,151.33
S003,P0012,2024-01-29,123.49
S003,P0012,2024-01-30,153.14
S003,P0012,2024-01-31,130.14
S003,P0013,2024-01-02,154.33
S003,P0013,2024-01-03,146.74
S003,P0013,2024-01-04,140.79
S003,P0013,2024-01-05,158.8
S003,P0013,2024-01-06,140.21
S003,P0013,2024-01-07,147.84
S003,P0013,2024-01-08,143.19
S003,P0013,2024-01-09,151.17
S003,P0013,2024-01-10,150.0
S003,P0013,2024-01-11,141.41
S003,P0013,2024-01-12,156.6
S003,P0013,2024-01-13,139.83
S003,P0013,2024-01-14,149.0
S003,P0013,2024-01-15,142.79
S003,P0013,2024-01-16,150.24
S003,P0013,2024-01-17,150.44
S003,P0013,2024-01-18,141.93
S003,P0013,2024-01-19,156.13
S003,P0013,2024-01-20,139.61
S003,P0013,2024-01-21,149.39
S003,P0013,2024-01-22,142.84
S003,P0013,2024-01-23,149.95
S003,P0013,2024-01-24,150.5
S003,P0013,2024-01-25,142.12
S003,P0013,2024-01-26,156.04
S003,P0013,2024-01-27,139.51
S003,P0013,2024-01-28,149.49
S003,P0013,2024-01-29,142.88
S003,P0013,2024-01-30,149.87
S003,P0013,2024-01-31,150.49
S003,P0014,2024-01-02,141.14
S003,P0014,2024-01-03,148.0
S003,P0014,2024-01-04,140.43
S003,P0014,2024-01-05,142.99
S003,P0014,2024-01-06,146.87
S003,P0014,2024-01-07,134.79
S003,P0014,2024-01-08,151.64
S003,P0014,2024-01-09,142.59
S003,P0014,2024-01-10,143.1
S003,P0014,2024-01-11,145.86
S003,P0014,2024-01-12,145.41
S003,P0014,2024-01-13,144.11
S003,P0014,2024-01-14,133.82
S003,P0014,2024-01-15,149.36
S003,P0014,2024-01-16,142.88
S003,P0014,2024-01-17,143.17
S003,P0014,2024-01-18,145.51
S003,P0014,2024-01-19,145.36
S003,P0014,2024-01-20,144.29
S003,P0014,2024-01-21,133.85
S003,P0014,2024-01-22,149.39
S003,P0014,2024-01-23,142.87
S003,P0014,2024-01-24,143.19
S003,P0014,2024-01-25,145.52
S003,P0014,2024-01-26,145.35
S003,P0014,2024-01-27,144.28
S003,P0014,2024-01-28,133.86
S003,P0014,2024-01-29,149.39
S003,P0014,2024-01-30,142.87
S003,P0014,2024-01-31,143.19
S003,P0015,2024-01-02,137.7
S003,P0015,2024-01-03,119.55
S003,P0015,2024-01-04,145.85
S003,P0015,2024-01-05,124.98
S003,P0015,2024-01-06,145.28
S003,P0015,2024-01-07,142.37
S003,P0015,2024-01-08,146.58
S003,P0015,2024-01-09,136.02
S003,P0015,2024-01-10,119.83
S003,P0015,2024-01-11,145.72
S003,P0015,2024-01-12,126.5
S003,P0015,2024-01-13,145.93
S003,P0015,2024-01-14,141.6
S003,P0015,2024-01-15,146.82
S003,P0015,2024-01-16,136.04
S003,P0015,2024-01-17,119.83
S003,P0015,2024-01-18,145.72
S003,P0015,2024-01-19,126.48
S003,P0015,2024-01-20,145.92
S003,P0015,2024-01-21,141.61
S003,P0015,2024-01-22,146.81
S003,P0015,2024-01-23,136.04
S003,P0015,2024-01-24,119.83
S003,P0015,2024-01-25,145.72
S003,P0015,2024-01-26,126.48
S003,P0015,2024-01-27,145.92
S003,P0015,2024-01-28,141.61
S003,P0015,2024-01-29,146.81
S003,P0015,2024-01-30,136.04
S003,P0015,2024-01-31,119.83
S003,P0016,2024-01-02,144.22
S003,P0016,2024-01-03,131.29
S003,P0016,2024-01-04,141.11
S003,P0016,2024-01-05,144.63
S003,P0016,2024-01-06,140.06
S003,P0016,2024-01-07,156.31
S003,P0016,2024-01-08,139.91
S003,P0016,2024-01-09,141.89
S003,P0016,2024-01-10,137.14
S003,P0016,2024-01-11,138.48
S003,P0016,2024-01-12,139.57
S003,P0016,2024-01-13,143.11
S003,P0016,2024-01-14,150.64
S003,P0016,2024-01-15,140.28
S003,P0016,2024-01-16,141.97
S003,P0016,2024-01-17,136.92
S003,P0016,2024-01-18,138.57
S003,P0016,2024-01-19,139.76
S003,P0016,2024-01-20,143.0
S003,P0016,2024-01-21,150.84
S003,P0016,2024-01-22,140.27
S003,P0016,2024-01-23,141.97
S003,P0016,2024-01-24,136.93
S003,P0016,2024-01-25,138.57
S003,P0016,2024-01-26,139.75
S003,P0016,2024-01-27,143.01
S003,P0016,2024-01-28,150.84
S003,P0016,2024-01-29,140.27
S003,P0016,2024-01-30,141.97
S003,P0016,2024-01-31,136.93
S003,P0017,2024-01-02,137.42
S003,P0017,2024-01-03,125.76
S003,P0017,2024-01-04,129.06
S003,P0017,2024-01-05,165.38
S003,P0017,2024-01-06,126.96
S003,P0017,2024-01-07,147.51
S003,P0017,2024-01-08,162.22
S003,P0017,2024-01-09,143.07
S003,P0017,2024-01-10,122.37
S003,P0017,2024-01-11,138.33
S003,P0017,2024-01-12,164.08
S003,P0017,2024-01-13,124.64
S003,P0017,2024-01-14,146.64
S003,P0017,2024-01-15,157.84
S003,P0017,2024-01-16,142.61
S003,P0017,2024-01-17,124.0
S003,P0017,2024-01-18,137.62
S003,P0017,2024-01-19,165.28
S003,P0017,2024-01-20,124.52
S003,P0017,2024-01-21,147.56
S003,P0017,2024-01-22,157.83
S003,P0017,2024-01-23,143.33
S003,P0017,2024-01-24,123.68
S003,P0017,2024-01-25,138.21
S003,P0017,2024-01-26,165.0
S003,P0017,2024-01-27,124.96
S003,P0017,2024-01-28,147.32
S003,P0017,2024-01-29,158.17
S003,P0017,2024-01-30,143.12
S003,P0017,2024-01-31,123.98
S003,P0018,2024-01-02,148.52
S003,P0018,2024-01-03,127.26
S003,P0018,2024-01-04,134.47
S003,P0018,2024-01-05,120.19
S003,P0018,2024-01-06,138.55
S003,P0018,2024-01-07,155.92
S003,P0018,2024-01-08,123.74
S003,P0018,2024-01-09,143.92
S003,P0018,2024-01-10,124.92
S003,P0018,2024-01-11,130.38
S003,P0018,2024-01-12,125.13
S003,P0018,2024-01-13,134.08
S003,P0018,2024-01-14,150.62
S003,P0018,2024-01-15,127.02
S003,P0018,2024-01-16,144.08
S003,P0018,2024-01-17,125.0
S003,P0018,2024-01-18,130.52
S003,P0018,2024-01-19,124.96
S003,P0018,2024-01-20,134.23
S003,P0018,2024-01-21,150.8
S003,P0018,2024-01-22,126.91
S003,P0018,2024-01-23,144.07
S003,P0018,2024-01-24,125.0
S003,P0018,2024-01-25,130.52
S003,P0018,2024-01-26,124.97
S003,P0018,2024-01-27,134.23
S003,P0018,2024-01-28,150.79
S003,P0018,2024-01-29,126.91
S003,P0018,2024-01-30,144.07
S003,P0018,2024-01-31,125.0
S003,P0019,2024-01-02,121.91
S003,P0019,2024-01-03,152.68
S003,P0019,2024-01-04,160.1
S003,P0019,2024-01-05,135.69
S003,P0019,2024-01-06,149.89
S003,P0019,2024-01-07,130.68
S003,P0019,2024-01-08,148.65
S003,P0019,2024-01-09,123.66
S003,P0019,2024-01-10,151.28
S003,P0019,2024-01-11,161.03
S003,P0019,2024-01-12,134.71
S003,P0019,2024-01-13,150.35
S003,P0019,2024-01-14,131.12
S003,P0019,2024-01-15,148.94
S003,P0019,2024-01-16,123.65
S003,P0019,2024-01-17,151.29
S003,P0019,2024-01-18,161.02
S003,P0019,2024-01-19,134.72
S003,P0019,2024-01-20,150.35
S003,P0019,2024-01-21,131.11
S003,P0019,2024-01-22,148.94
S003,P0019,2024-01-23,123.65
S003,P0019,2024-01-24,151.29
S003,P0019,2024-01-25,161.02
S003,P0019,2024-01-26,134.72
S003,P0019,2024-01-27,150.35
S003,P0019,2024-01-28,131.11
S003,P0019,2024-01-29,148.94
S003,P0019,2024-01-30,123.65
S003,P0019,2024-01-31,151.29
S003,P0020,2024-01-02,135.64
S003,P0020,2024-01-03,158.85
S003,P0020,2024-01-04,131.83
S003,P0020,2024-01-05,137.92
S003,P0020,2024-01-06,132.25
S003,P0020,2024-01-07,143.44
S003,P0020,2024-01-08,126.94
S003,P0020,2024-01-09,132.91
S003,P0020,2024-01-10,163.67
S003,P0020,2024-01-11,126.35
S003,P0020,2024-01-12,141.99
S003,P0020,2024-01-13,124.47
S003,P0020,2024-01-14,145.79
S003,P0020,2024-01-15,125.51
S003,P0020,2024-01-16,137.11
S003,P0020,2024-01-17,159.76
S003,P0020,2024-01-18,129.99
S003,P0020,2024-01-19,138.65
S003,P0020,2024-01-20,127.65
S003,P0020,2024-01-21,142.96
S003,P0020,2024-01-22,128.12
S003,P0020,2024-01-23,134.64
S003,P0020,2024-01-24,162.04
S003,P0020,2024-01-25,127.88
S003,P0020,2024-01-26,140.59
S003,P0020,2024-01-27,125.85
S003,P0020,2024-01-28,144.62
S003,P0020,2024-01-29,126.58
S003,P0020,2024-01-30,136.06
S003,P0020,2024-01-31,160.73
S004,P0001,2024-01-02,145.78
S004,P0001,2024-01-03,91.78
S004,P0001,2024-01-04,132.25
S004,P0001,2024-01-05,141.5
S004,P0001,2024-01-06,143.05
S004,P0001,2024-01-07,158.5
S004,P0001,2024-01-08,139.2
S004,P0001,2024-01-09,146.1
S004,P0001,2024-01-10,110.04
S004,P0001,2024-01-11,137.71
S004,P0001,2024-01-12,137.19
S004,P0001,2024-01-13,139.88
S004,P0001,2024-01-14,159.09
S004,P0001,2024-01-15,140.01
S004,P0001,2024-01-16,146.32
S004,P0001,2024-01-17,109.71
S004,P0001,2024-01-18,137.53
S004,P0001,2024-01-19,137.25
S004,P0001,2024-01-20,139.96
S004,P0001,2024-01-21,159.09
S004,P0001,2024-01-22,139.99
S004,P0001,2024-01-23,146.31
S004,P0001,2024-01-24,109.71
S004,P0001,2024-01-25,137.54
S004,P0001,2024-01-26,137.25
S004,P0001,2024-01-27,139.96
S004,P0001,2024-01-28,159.09
S004,P0001,2024-01-29,139.99
S004,P0001,2024-01-30,146.31
S004,P0001,2024-01-31,109.71
S004,P0002,2024-01-02,129.41
S004,P0002,2024-01-03,147.39
S004,P0002,2024-01-04,140.62
S004,P0002,2024-01-05,104.72
S004,P0002,2024-01-06,113.32
S004,P0002,2024-01-07,132.54
S004,P0002,2024-01-08,110.17
S004,P0002,2024-01-09,134.87
S004,P0002,2024-01-10,148.5
S004,P0002,2024-01-11,136.43
S004,P0002,2024-01-12,103.85
S004,P0002,2024-01-13,115.9
S004,P0002,2024-01-14,133.28
S004,P0002,2024-01-15,107.79
S004,P0002,2024-01-16,134.14
S004,P0002,2024-01-17,149.97
S004,P0002,2024-01-18,137.0
S004,P0002,2024-01-19,102.83
S004,P0002,2024-01-20,115.46
S004,P0002,2024-01-21,133.98
S004,P0002,2024-01-22,108.13
S004,P0002,2024-01-23,133.65
S004,P0002,2024-01-24,149.72
S004,P0002,2024-01-25,137.33
S004,P0002,2024-01-26,103.02
S004,P0002,2024-01-27,115.22
S004,P0002,2024-01-28,133.84
S004,P0002,2024-01-29,108.29
S004,P0002,2024-01-30,133.76
S004,P0002,2024-01-31,149.61
S004,P0003,2024-01-02,132.13
S004,P0003,2024-01-03,138.39
S004,P0003,2024-01-04,154.61
S004,P0003,2024-01-05,117.27
S004,P0003,2024-01-06,128.24
S004,P0003,2024-01-07,122.19
S004,P0003,2024-01-08,125.18
S004,P0003,2024-01-09,118.59
S004,P0003,2024-01-10,141.35
S004,P0003,2024-01-11,148.32
S004,P0003,2024-01-12,122.4
S004,P0003,2024-01-13,122.98
S004,P0003,2024-01-14,127.13
S004,P0003,2024-01-15,120.21
S004,P0003,2024-01-16,123.36
S004,P0003,2024-01-17,136.72
S004,P0003,2024-01-18,152.82
S004,P0003,2024-01-19,118.03
S004,P0003,2024-01-20,127.22
S004,P0003,2024-01-21,123.0
S004,P0003,2024-01-22,124.22
S004,P0003,2024-01-23,119.47
S004,P0003,2024-01-24,140.5
S004,P0003,2024-01-25,149.15
S004,P0003,2024-01-26,121.6
S004,P0003,2024-01-27,123.75
S004,P0003,2024-01-28,126.37
S004,P0003,2024-01-29,120.95
S004,P0003,2024-01-30,122.65
S004,P0003,2024-01-31,137.41
S004,P0004,2024-01-02,100.35
S004,P0004,2024-01-03,141.1
S004,P0004,2024-01-04,125.52
S004,P0004,2024-01-05,144.74
S004,P0004,2024-01-06,127.15
S004,P0004,2024-01-07,130.49
S004,P0004,2024-01-08,136.96
S004,P0004,2024-01-09,105.66
S004,P0004,2024-01-10,141.88
S004,P0004,2024-01-11,125.14
S004,P0004,2024-01-12,141.66
S004,P0004,2024-01-13,130.94
S004,P0004,2024-01-14,128.73
S004,P0004,2024-01-15,141.28
S004,P0004,2024-01-16,105.83
S004,P0004,2024-01-17,141.91
S004,P0004,2024-01-18,125.13
S004,P0004,2024-01-19,141.56
S004,P0004,2024-01-20,131.07
S004,P0004,2024-01-21,128.67
S004,P0004,2024-01-22,141.42
S004,P0004,2024-01-23,105.84
S004,P0004,2024-01-24,141.91
S004,P0004,2024-01-25,125.13
S004,P0004,2024-01-26,141.56
S004,P0004,2024-01-27,131.07
S004,P0004,2024-01-28,128.67
S004,P0004,2024-01-29,141.42
S004,P0004,2024-01-30,105.84
S004,P0004,2024-01-31,141.91
S004,P0005,2024-01-02,138.74
S004,P0005,2024-01-03,137.58
S004,P0005,2024-01-04,124.86
S004,P0005,2024-01-05,133.72
S004,P0005,2024-01-06,142.13
S004,P0005,2024-01-07,131.64
S004,P0005,2024-01-08,133.13
S004,P0005,2024-01-09,140.4
S004,P0005,2024-01-10,140.78
S004,P0005,2024-01-11,123.49
S004,P0005,2024-01-12,133.72
S004,P0005,2024-01-13,142.39
S004,P0005,2024-01-14,131.46
S004,P0005,2024-01-15,133.01
S004,P0005,2024-01-16,140.4
S004,P0005,2024-01-17,140.73
S004,P0005,2024-01-18,123.51
S004,P0005,2024-01-19,133.72
S004,P0005,2024-01-20,142.39
S004,P0005,2024-01-21,131.46
S004,P0005,2024-01-22,133.01
S004,P0005,2024-01-23,140.4
S004,P0005,2024-01-24,140.73
S004,P0005,2024-01-25,123.51
S004,P0005,2024-01-26,133.72
S004,P0005,2024-01-27,142.39
S004,P0005,2024-01-28,131.46
S004,P0005,2024-01-29,133.01
S004,P0005,2024-01-30,140.4
S004,P0005,2024-01-31,140.73
S004,P0006,2024-01-02,138.93
S004,P0006,2024-01-03,154.49
S004,P0006,2024-01-04,147.71
S004,P0006,2024-01-05,142.01
S004,P0006,2024-01-06,145.85
S004,P0006,2024-01-07,133.3
S004,P0006,2024-01-08,129.13
S004,P0006,2024-01-09,135.66
S004,P0006,2024-01-10,153.06
S004,P0006,2024-01-11,147.54
S004,P0006,2024-01-12,141.14
S004,P0006,2024-01-13,146.94
S004,P0006,2024-01-14,133.21
S004,P0006,2024-01-15,128.95
S004,P0006,2024-01-16,135.54
S004,P0006,2024-01-17,153.12
S004,P0006,2024-01-18,147.49
S004,P0006,2024-01-19,141.17
S004,P0006,2024-01-20,146.93
S004,P0006,2024-01-21,133.22
S004,P0006,2024-01-22,128.94
S004,P0006,2024-01-23,135.54
S004,P0006,2024-01-24,153.12
S004,P0006,2024-01-25,147.49
S004,P0006,2024-01-26,141.17
S004,P0006,2024-01-27,146.93
S004,P0006,2024-01-28,133.22
S004,P0006,2024-01-29,128.94
S004,P0006,2024-01-30,135.54
S004,P0006,2024-01-31,153.12
S004,P0007,2024-01-02,131.99
S004,P0007,2024-01-03,105.78
S004,P0007,2024-01-04,135.71
S004,P0007,2024-01-05,130.58
S004,P0007,2024-01-06,125.82
S004,P0007,2024-01-07,146.89
S004,P0007,2024-01-08,132.69
S004,P0007,2024-01-09,131.72
S004,P0007,2024-01-10,104.88
S004,P0007,2024-01-11,138.04
S004,P0007,2024-01-12,131.73
S004,P0007,2024-01-13,126.59
S004,P0007,2024-01-14,145.5
S004,P0007,2024-01-15,133.31
S004,P0007,2024-01-16,132.12
S004,P0007,2024-01-17,103.97
S004,P0007,2024-01-18,137.98
S004,P0007,2024-01-19,132.64
S004,P0007,2024-01-20,126.28
S004,P0007,2024-01-21,144.73
S004,P0007,2024-01-22,133.9
S004,P0007,2024-01-23,132.66
S004,P0007,2024-01-24,103.19
S004,P0007,2024-01-25,137.74
S004,P0007,2024-01-26,133.49
S004,P0007,2024-01-27,126.19
S004,P0007,2024-01-28,143.92
S004,P0007,2024-01-29,134.29
S004,P0007,2024-01-30,133.31
S004,P0007,2024-01-31,102.56
S004,P0008,2024-01-02,139.72
S004,P0008,2024-01-03,141.02
S004,P0008,2024-01-04,147.23
S004,P0008,2024-01-05,115.9
S004,P0008,2024-01-06,139.04
S004,P0008,2024-01-07,131.25
S004,P0008,2024-01-08,135.5
S004,P0008,2024-01-09,135.6
S004,P0008,2024-01-10,137.98
S004,P0008,2024-01-11,149.13
S004,P0008,2024-01-12,117.31
S004,P0008,2024-01-13,138.66
S004,P0008,2024-01-14,132.3
S004,P0008,2024-01-15,132.32
S004,P0008,2024-01-16,135.48
S004,P0008,2024-01-17,137.91
S004,P0008,2024-01-18,149.15
S004,P0008,2024-01-19,117.33
S004,P0008,2024-01-20,138.66
S004,P0008,2024-01-21,132.31
S004,P0008,2024-01-22,132.28
S004,P0008,2024-01-23,135.48
S004,P0008,2024-01-24,137.91
S004,P0008,2024-01-25,149.15
S004,P0008,2024-01-26,117.33
S004,P0008,2024-01-27,138.66
S004,P0008,2024-01-28,132.31
S004,P0008,2024-01-29,132.28
S004,P0008,2024-01-30,135.48
S004,P0008,2024-01-31,137.91
S004,P0009,2024-01-02,147.93
S004,P0009,2024-01-03,139.54
S004,P0009,2024-01-04,133.28
S004,P0009,2024-01-05,137.6
S004,P0009,2024-01-06,112.27
S004,P0009,2024-01-07,143.43
S004,P0009,2024-01-08,139.08
S004,P0009,2024-01-09,142.29
S004,P0009,2024-01-10,132.64
S004,P0009,2024-01-11,136.62
S004,P0009,2024-01-12,138.23
S004,P0009,2024-01-13,112.81
S004,P0009,2024-01-14,146.18
S004,P0009,2024-01-15,132.52
S004,P0009,2024-01-16,143.59
S004,P0009,2024-01-17,134.47
S004,P0009,2024-01-18,136.49
S004,P0009,2024-01-19,137.27
S004,P0009,2024-01-20,112.3
S004,P0009,2024-01-21,146.4
S004,P0009,2024-01-22,133.38
S004,P0009,2024-01-23,143.51
S004,P0009,2024-01-24,134.04
S004,P0009,2024-01-25,136.34
S004,P0009,2024-01-26,137.46
S004,P0009,2024-01-27,112.5
S004,P0009,2024-01-28,146.38
S004,P0009,2024-01-29,133.22
S004,P0009,2024-01-30,143.46
S004,P0009,2024-01-31,134.11
S004,P0010,2024-01-02,123.19
S004,P0010,2024-01-03,148.0
S004,P0010,2024-01-04,116.11
S004,P0010,2024-01-05,126.21
S004,P0010,2024-01-06,144.31
S004,P0010,2024-01-07,139.17
S004,P0010,2024-01-08,130.04
S004,P0010,2024-01-09,125.0
S004,P0010,2024-01-10,150.09
S004,P0010,2024-01-11,115.52
S004,P0010,2024-01-12,125.53
S004,P0010,2024-01-13,145.84
S004,P0010,2024-01-14,138.43
S004,P0010,2024-01-15,129.78
S004,P0010,2024-01-16,124.91
S004,P0010,2024-01-17,150.09
S004,P0010,2024-01-18,115.55
S004,P0010,2024-01-19,125.53
S004,P0010,2024-01-20,145.81
S004,P0010,2024-01-21,138.44
S004,P0010,2024-01-22,129.78
S004,P0010,2024-01-23,124.91
S004,P0010,2024-01-24,150.09
S004,P0010,2024-01-25,115.55
S004,P0010,2024-01-26,125.53
S004,P0010,2024-01-27,145.81
S004,P0010,2024-01-28,138.44
S004,P0010,2024-01-29,129.78
S004,P0010,2024-01-30,124.91
S004,P0010,2024-01-31,150.09
S004,P0011,2024-01-02,140.17
S004,P0011,2024-01-03,132.29
S004,P0011,2024-01-04,138.38
S004,P0011,2024-01-05,128.05
S004,P0011,2024-01-06,146.1
S004,P0011,2024-01-07,139.76
S004,P0011,2024-01-08,159.42
S004,P0011,2024-01-09,125.2
S004,P0011,2024-01-10,143.92
S004,P0011,2024-01-11,126.87
S004,P0011,2024-01-12,140.39
S004,P0011,2024-01-13,136.25
S004,P0011,2024-01-14,149.19
S004,P0011,2024-01-15,149.19
S004,P0011,2024-01-16,134.58
S004,P0011,2024-01-17,135.06
S004,P0011,2024-01-18,135.25
S004,P0011,2024-01-19,132.46
S004,P0011,2024-01-20,143.74
S004,P0011,2024-01-21,142.1
S004,P0011,2024-01-22,155.9
S004,P0011,2024-01-23,128.23
S004,P0011,2024-01-24,141.06
S004,P0011,2024-01-25,129.57
S004,P0011,2024-01-26,137.82
S004,P0011,2024-01-27,138.66
S004,P0011,2024-01-28,146.91
S004,P0011,2024-01-29,151.36
S004,P0011,2024-01-30,132.52
S004,P0011,2024-01-31,137.0
S004,P0012,2024-01-02,120.06
S004,P0012,2024-01-03,136.3
S004,P0012,2024-01-04,130.52
S004,P0012,2024-01-05,154.03
S004,P0012,2024-01-06,153.87
S004,P0012,2024-01-07,117.99
S004,P0012,2024-01-08,105.21
S004,P0012,2024-01-09,123.46
S004,P0012,2024-01-10,134.14
S004,P0012,2024-01-11,132.94
S004,P0012,2024-01-12,153.75
S004,P0012,2024-01-13,153.57
S004,P0012,2024-01-14,117.84
S004,P0012,2024-01-15,106.43
S004,P0012,2024-01-16,123.02
S004,P0012,2024-01-17,134.56
S004,P0012,2024-01-18,132.63
S004,P0012,2024-01-19,154.05
S004,P0012,2024-01-20,153.33
S004,P0012,2024-01-21,118.03
S004,P0012,2024-01-22,106.29
S004,P0012,2024-01-23,123.15
S004,P0012,2024-01-24,134.46
S004,P0012,2024-01-25,132.72
S004,P0012,2024-01-26,153.98
S004,P0012,2024-01-27,153.39
S004,P0012,2024-01-28,117.99
S004,P0012,2024-01-29,106.33
S004,P0012,2024-01-30,123.12
S004,P0012,2024-01-31,134.49
S004,P0013,2024-01-02,122.42
S004,P0013,2024-01-03,121.86
S004,P0013,2024-01-04,133.17
S004,P0013,2024-01-05,135.29
S004,P0013,2024-01-06,127.19
S004,P0013,2024-01-07,136.59
S004,P0013,2024-01-08,119.58
S004,P0013,2024-01-09,125.39
S004,P0013,2024-01-10,124.48
S004,P0013,2024-01-11,124.59
S004,P0013,2024-01-12,130.98
S004,P0013,2024-01-13,137.25
S004,P0013,2024-01-14,131.87
S004,P0013,2024-01-15,112.31
S004,P0013,2024-01-16,125.78
S004,P0013,2024-01-17,123.9
S004,P0013,2024-01-18,125.4
S004,P0013,2024-01-19,130.99
S004,P0013,2024-01-20,136.85
S004,P0013,2024-01-21,132.0
S004,P0013,2024-01-22,112.83
S004,P0013,2024-01-23,125.68
S004,P0013,2024-01-24,123.99
S004,P0013,2024-01-25,125.31
S004,P0013,2024-01-26,131.02
S004,P0013,2024-01-27,136.85
S004,P0013,2024-01-28,132.01
S004,P0013,2024-01-29,112.79
S004,P0013,2024-01-30,125.7
S004,P0013,2024-01-31,123.98
S004,P0014,2024-01-02,141.97
S004,P0014,2024-01-03,146.86
S004,P0014,2024-01-04,136.39
S004,P0014,2024-01-05,136.51
S004,P0014,2024-01-06,141.62
S004,P0014,2024-01-07,142.71
S004,P0014,2024-01-08,144.26
S004,P0014,2024-01-09,148.07
S004,P0014,2024-01-10,145.53
S004,P0014,2024-01-11,136.35
S004,P0014,2024-01-12,136.25
S004,P0014,2024-01-13,141.86
S004,P0014,2024-01-14,143.19
S004,P0014,2024-01-15,144.02
S004,P0014,2024-01-16,148.17
S004,P0014,2024-01-17,145.49
S004,P0014,2024-01-18,136.36
S004,P0014,2024-01-19,136.24
S004,P0014,2024-01-20,141.86
S004,P0014,2024-01-21,143.19
S004,P0014,2024-01-22,144.02
S004,P0014,2024-01-23,148.17
S004,P0014,2024-01-24,145.49
S004,P0014,2024-01-25,136.36
S004,P0014,2024-01-26,136.24
S004,P0014,2024-01-27,141.86
S004,P0014,2024-01-28,143.19
S004,P0014,2024-01-29,144.02
S004,P0014,2024-01-30,148.17
S004,P0014,2024-01-31,145.49
S004,P0015,2024-01-02,130.49
S004,P0015,2024-01-03,137.11
S004,P0015,2024-01-04,128.65
S004,P0015,2024-01-05,149.62
S004,P0015,2024-01-06,144.03
S004,P0015,2024-01-07,119.0
S004,P0015,2024-01-08,144.08
S004,P0015,2024-01-09,133.9
S004,P0015,2024-01-10,135.95
S004,P0015,2024-01-11,130.83
S004,P0015,2024-01-12,151.29
S004,P0015,2024-01-13,145.64
S004,P0015,2024-01-14,119.42
S004,P0015,2024-01-15,146.67
S004,P0015,2024-01-16,133.96
S004,P0015,2024-01-17,135.94
S004,P0015,2024-01-18,130.87
S004,P0015,2024-01-19,151.32
S004,P0015,2024-01-20,145.67
S004,P0015,2024-01-21,119.43
S004,P0015,2024-01-22,146.72
S004,P0015,2024-01-23,133.96
S004,P0015,2024-01-24,135.94
S004,P0015,2024-01-25,130.87
S004,P0015,2024-01-26,151.32
S004,P0015,2024-01-27,145.67
S004,P0015,2024-01-28,119.43
S004,P0015,2024-01-29,146.72
S004,P0015,2024-01-30,133.96
S004,P0015,2024-01-31,135.94
S004,P0016,2024-01-02,156.71
S004,P0016,2024-01-03,130.49
S004,P0016,2024-01-04,156.99
S004,P0016,2024-01-05,131.22
S004,P0016,2024-01-06,158.32
S004,P0016,2024-01-07,132.64
S004,P0016,2024-01-08,142.11
S004,P0016,2024-01-09,150.65
S004,P0016,2024-01-10,133.0
S004,P0016,2024-01-11,152.92
S004,P0016,2024-01-12,133.14
S004,P0016,2024-01-13,155.78
S004,P0016,2024-01-14,135.09
S004,P0016,2024-01-15,142.08
S004,P0016,2024-01-16,151.31
S004,P0016,2024-01-17,132.52
S004,P0016,2024-01-18,153.33
S004,P0016,2024-01-19,132.84
S004,P0016,2024-01-20,156.03
S004,P0016,2024-01-21,134.88
S004,P0016,2024-01-22,142.21
S004,P0016,2024-01-23,151.2
S004,P0016,2024-01-24,132.61
S004,P0016,2024-01-25,153.26
S004,P0016,2024-01-26,132.89
S004,P0016,2024-01-27,155.99
S004,P0016,2024-01-28,134.91
S004,P0016,2024-01-29,142.19
S004,P0016,2024-01-30,151.22
S004,P0016,2024-01-31,132.59
S004,P0017,2024-01-02,148.11
S004,P0017,2024-01-03,126.49
S004,P0017,2024-01-04,112.98
S004,P0017,2024-01-05,131.79
S004,P0017,2024-01-06,151.62
S004,P0017,2024-01-07,150.15
S004,P0017,2024-01-08,140.32
S004,P0017,2024-01-09,141.96
S004,P0017,2024-01-10,127.28
S004,P0017,2024-01-11,113.3
S004,P0017,2024-01-12,132.48
S004,P0017,2024-01-13,147.8
S004,P0017,2024-01-14,150.5
S004,P0017,2024-01-15,142.23
S004,P0017,2024-01-16,141.89
S004,P0017,2024-01-17,127.28
S004,P0017,2024-01-18,113.29
S004,P0017,2024-01-19,132.5
S004,P0017,2024-01-20,147.74
S004,P0017,2024-01-21,150.5
S004,P0017,2024-01-22,142.26
S004,P0017,2024-01-23,141.89
S004,P0017,2024-01-24,127.28
S004,P0017,2024-01-25,113.29
S004,P0017,2024-01-26,132.5
S004,P0017,2024-01-27,147.74
S004,P0017,2024-01-28,150.5
S004,P0017,2024-01-29,142.26
S004,P0017,2024-01-30,141.89
S004,P0017,2024-01-31,127.28
S004,P0018,2024-01-02,121.01
S004,P0018,2024-01-03,145.64
S004,P0018,2024-01-04,121.48
S004,P0018,2024-01-05,123.3
S004,P0018,2024-01-06,113.31
S004,P0018,2024-01-07,141.53
S004,P0018,2024-01-08,114.29
S004,P0018,2024-01-09,131.66
S004,P0018,2024-01-10,155.19
S004,P0018,2024-01-11,119.61
S004,P0018,2024-01-12,121.05
S004,P0018,2024-01-13,113.14
S004,P0018,2024-01-14,144.01
S004,P0018,2024-01-15,118.95
S004,P0018,2024-01-16,127.12
S004,P0018,2024-01-17,154.03
S004,P0018,2024-01-18,123.47
